,Subject_ID,ROI,mean,var,std,CV
445,0027166_session_2,Caudate,7032.18589246273,,,
446,0027166_session_2,Cerebellum,157216.1055958271,,,
447,0027166_session_2,Cingulate,24867.84261971712,,,
448,0027166_session_2,Combined-Cerebral-WM,463582.32891082764,,,
449,0027166_session_2,Frontal,184163.55718374252,,,
450,0027166_session_2,Hippocampus,9487.722854912281,,,
451,0027166_session_2,Insula,12721.869805455208,,,
452,0027166_session_2,Occipital,50580.49422651529,,,
453,0027166_session_2,Pallidum,2145.6364671885967,10131.049202648868,100.6531132287962,0.04691060893492402
454,0027166_session_2,Parietal,121331.7891445756,,,
455,0027166_session_2,Putamen,11022.990831434727,,,
456,0027166_session_2,Temporal,116083.20322483778,,,
457,0027166_session_2,Thalamus,17326.64473503828,,,
458,0027166_session_2,Total-Lateral-Ventricle,7438.640886247158,,,
459,0027166_session_2,VentralDC,8829.505864977837,,,
460,0027166_session_2,rd-Ventricle,895.2299863100052,,,
461,0027166_session_2,th-Ventricle,918.8969859480858,,,
462,0027169_session_1,Accumbens-area,1208.0459815263748,,,
463,0027169_session_1,Amygdala,3609.3889448046684,,,
464,0027169_session_1,Brain-Stem,18246.57072097063,,,
465,0027169_session_1,CSF,1055.7539838552475,,,
466,0027169_session_1,Caudate,8456.664870679379,,,
467,0027169_session_1,Cerebellum,126877.0700597763,,,
468,0027169_session_1,Cingulate,25213.929614424706,,,
469,0027169_session_1,Combined-Cerebral-WM,435178.1563451886,,,
470,0027169_session_1,Frontal,187696.45712971687,,,
471,0027169_session_1,Hippocampus,8633.995867967606,,,
472,0027169_session_1,Insula,14442.700779139996,,,
473,0027169_session_1,Occipital,45102.44131028652,,,
474,0027169_session_1,Pallidum,2181.308466643095,751.130017527208,27.406751312901132,0.012564362964711041
475,0027169_session_1,Parietal,123426.14711254835,,,
476,0027169_session_1,Putamen,11837.272818982601,,,
477,0027169_session_1,Temporal,128539.93403434753,,,
478,0027169_session_1,Thalamus,17073.853738904,,,
479,0027169_session_1,Total-Lateral-Ventricle,10570.230838358402,,,
